Id,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,county,tract,blkgrp,HIMEDBYX,HIAVGBYX,INCPHMBYX,VACANTHUBY,POPDENBY,CAPINCBY,HHCHG2KBY,POPCH2KBY,MEDINC2KBY,ED10HSCHBYX,NOHSDIPBY,COLNODEGBY,COLLDEGBY,PRODEGBY,FC15OF18BYX,ECPOP16PBYX,HVMEDBY,HVAVGBY,MS03PMARBYX,WHTPOPBYX,POPBYX,P0004BYX,P0509BYX,P1014BYX,P1519BYX,P2024BYX,P2529BYX,P3034BYX,P3539BYX,P4044BYX,P4549BYX,P5054BYX,P5559BYX,P6064BYX,P6569BYX,P7074BYX,P7579BYX,P8084BYX,P85PBYX,POPBY,HHBY
2881,911175430,20,C (all),50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50.0,Unf,0.0,430.0,480.0,GasA,TA,N,FuseA,480,0,0,480,1.0,0.0,0,0,1,1,TA,4,Typ,0,,Detchd,1958.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,Abnorml,35311,-93.615012,42.019099,169,001000,2,19536.03703703704,25984.8,13313.28428796637,35.0,4137.487215997227,13313.28428796637,-0.04598825831702544,-0.020280057943022692,0.22223612514569108,0.09937888198757763,0.046583850931677016,0.17184265010351968,0.36438923395445133,0.31780538302277433,0.04,1.0,75000.0,75000.0,0.2768,0.6476096599310004,1.0,0.04238541153277477,0.02414982750123213,0.009364218827008379,0.05027106949236077,0.397732873336619,0.2109413504189256,0.09807787087235091,0.03893543617545589,0.02168555938886151,0.021192705766387383,0.02168555938886151,0.019221291276490884,0.008378511582060127,0.0073928043371118786,0.006407097092163627,0.003449975357318876,0.006407097092163627,0.01232134056185313,2029.0,975.0
2882,911175440,190,C (all),50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,5,6,1951,1951,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,660.0,660.0,GasA,TA,N,SBrkr,1060,336,0,1396,0.0,0.0,2,0,4,2,TA,8,Min2,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,Abnorml,115000,-93.615024,42.019099,169,001000,2,19536.03703703704,25984.8,13313.28428796637,35.0,4137.487215997227,13313.28428796637,-0.04598825831702544,-0.020280057943022692,0.22223612514569108,0.09937888198757763,0.046583850931677016,0.17184265010351968,0.36438923395445133,0.31780538302277433,0.04,1.0,75000.0,75000.0,0.2768,0.6476096599310004,1.0,0.04238541153277477,0.02414982750123213,0.009364218827008379,0.05027106949236077,0.397732873336619,0.2109413504189256,0.09807787087235091,0.03893543617545589,0.02168555938886151,0.021192705766387383,0.02168555938886151,0.019221291276490884,0.008378511582060127,0.0073928043371118786,0.006407097092163627,0.003449975357318876,0.006407097092163627,0.01232134056185313,2029.0,975.0
2883,911225110,50,C (all),60.0,8520,Grvl,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Fa,Fa,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,Fa,N,SBrkr,576,360,0,936,0.0,0.0,1,0,2,1,TA,6,Typ,0,,,,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,4,2006,WD ,Normal,78000,-93.604344,42.022603000000004,169,001000,3,22714.517241379308,29741.20033955857,16526.00660377358,73.0,351.18357662895113,16526.00660377358,-0.09800918836140887,-0.06986531986531987,-0.03818982043118795,0.22693997071742314,0.039531478770131766,0.16105417276720352,0.5212298682284041,0.05124450951683748,0.035653650254668934,1.0,17763.0,32837.0,0.3848515864892528,0.8904977375565609,1.0,0.06244343891402715,0.0334841628959276,0.01990950226244344,0.02895927601809955,0.23710407239819006,0.20271493212669683,0.07330316742081447,0.05248868778280543,0.034389140271493215,0.04886877828054298,0.05339366515837104,0.04343891402714932,0.02895927601809955,0.0334841628959276,0.015384615384615384,0.011764705882352941,0.013574660633484163,0.006334841628959276,1105.0,589.0
2884,911370430,120,RM,41.0,5748,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,1573.0,GasA,Ex,Y,SBrkr,1778,0,0,1778,2.0,0.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,495.0,TA,TA,Y,123,53,0,0,153,0,,,,0,2,2006,New,Partial,375000,-93.616026,42.009398,169,001000,3,22714.517241379308,29741.20033955857,16526.00660377358,73.0,351.18357662895113,16526.00660377358,-0.09800918836140887,-0.06986531986531987,-0.03818982043118795,0.22693997071742314,0.039531478770131766,0.16105417276720352,0.5212298682284041,0.05124450951683748,0.035653650254668934,1.0,17763.0,32837.0,0.3848515864892528,0.8904977375565609,1.0,0.06244343891402715,0.0334841628959276,0.01990950226244344,0.02895927601809955,0.23710407239819006,0.20271493212669683,0.07330316742081447,0.05248868778280543,0.034389140271493215,0.04886877828054298,0.05339366515837104,0.04343891402714932,0.02895927601809955,0.0334841628959276,0.015384615384615384,0.011764705882352941,0.013574660633484163,0.006334841628959276,1105.0,589.0
2885,911370530,120,RM,44.0,3842,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1564.0,Unf,0.0,30.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,525.0,TA,TA,Y,128,53,0,0,155,0,,,,0,12,2006,WD ,Normal,300000,-93.616242,42.008375,169,001000,3,22714.517241379308,29741.20033955857,16526.00660377358,73.0,351.18357662895113,16526.00660377358,-0.09800918836140887,-0.06986531986531987,-0.03818982043118795,0.22693997071742314,0.039531478770131766,0.16105417276720352,0.5212298682284041,0.05124450951683748,0.035653650254668934,1.0,17763.0,32837.0,0.3848515864892528,0.8904977375565609,1.0,0.06244343891402715,0.0334841628959276,0.01990950226244344,0.02895927601809955,0.23710407239819006,0.20271493212669683,0.07330316742081447,0.05248868778280543,0.034389140271493215,0.04886877828054298,0.05339366515837104,0.04343891402714932,0.02895927601809955,0.0334841628959276,0.015384615384615384,0.011764705882352941,0.013574660633484163,0.006334841628959276,1105.0,589.0
2886,913350030,20,RL,69.0,23580,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,776.0,Unf,0.0,849.0,1625.0,GasA,TA,Y,SBrkr,1625,0,0,1625,0.0,1.0,2,0,3,1,Fa,6,Typ,1,TA,Attchd,1979.0,Fin,2.0,576.0,TA,TA,Y,136,28,0,0,0,0,,,,0,9,2006,WD ,Normal,242500,-93.59996899999999,41.996849,169,001302,2,53883.89208633094,68471.5,27975.34889058914,38.0,317.3718134664986,27975.34889058914,0.4957983193277311,0.3265822784810126,-0.03561778132349694,0.1486666666666667,0.016666666666666666,0.278,0.4113333333333333,0.1453333333333333,0.04213483146067416,1.0,163398.99999999997,206592.0,0.5032080659945004,0.9026717557251906,1.0,0.06297709923664122,0.05305343511450382,0.051145038167938923,0.06755725190839695,0.19274809160305345,0.116412213740458,0.07290076335877863,0.06259541984732825,0.04465648854961832,0.050763358778625964,0.05534351145038168,0.06450381679389312,0.037786259541984724,0.020229007633587787,0.020229007633587787,0.012595419847328244,0.009923664122137405,0.004580152671755725,2620.0,1068.0
2887,914452060,90,RL,65.0,8385,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1664.0,1664.0,GasA,TA,Y,SBrkr,1664,0,0,1664,0.0,0.0,2,0,4,2,TA,10,Typ,0,,2Types,1978.0,Unf,2.0,616.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,Normal,145000,-93.606736,41.994357,169,001302,2,53883.89208633094,68471.5,27975.34889058914,38.0,317.3718134664986,27975.34889058914,0.4957983193277311,0.3265822784810126,-0.03561778132349694,0.1486666666666667,0.016666666666666666,0.278,0.4113333333333333,0.1453333333333333,0.04213483146067416,1.0,163398.99999999997,206592.0,0.5032080659945004,0.9026717557251906,1.0,0.06297709923664122,0.05305343511450382,0.051145038167938923,0.06755725190839695,0.19274809160305345,0.116412213740458,0.07290076335877863,0.06259541984732825,0.04465648854961832,0.050763358778625964,0.05534351145038168,0.06450381679389312,0.037786259541984724,0.020229007633587787,0.020229007633587787,0.012595419847328244,0.009923664122137405,0.004580152671755725,2620.0,1068.0
2888,914474020,20,RL,70.0,9116,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1491.0,1491.0,GasA,Ex,Y,SBrkr,1491,0,0,1491,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2001.0,RFn,2.0,490.0,TA,TA,Y,120,100,0,0,0,0,,,,0,5,2006,WD ,Normal,209000,-93.60367099999999,41.995987,169,001302,2,53883.89208633094,68471.5,27975.34889058914,38.0,317.3718134664986,27975.34889058914,0.4957983193277311,0.3265822784810126,-0.03561778132349694,0.1486666666666667,0.016666666666666666,0.278,0.4113333333333333,0.1453333333333333,0.04213483146067416,1.0,163398.99999999997,206592.0,0.5032080659945004,0.9026717557251906,1.0,0.06297709923664122,0.05305343511450382,0.051145038167938923,0.06755725190839695,0.19274809160305345,0.116412213740458,0.07290076335877863,0.06259541984732825,0.04465648854961832,0.050763358778625964,0.05534351145038168,0.06450381679389312,0.037786259541984724,0.020229007633587787,0.020229007633587787,0.012595419847328244,0.009923664122137405,0.004580152671755725,2620.0,1068.0
2889,914476050,90,RL,78.0,10530,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975.0,Unf,0.0,0.0,975.0,GasA,TA,Y,SBrkr,1004,0,0,1004,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1977.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD ,Normal,135000,-93.603173,41.996907,169,001302,2,53883.89208633094,68471.5,27975.34889058914,38.0,317.3718134664986,27975.34889058914,0.4957983193277311,0.3265822784810126,-0.03561778132349694,0.1486666666666667,0.016666666666666666,0.278,0.4113333333333333,0.1453333333333333,0.04213483146067416,1.0,163398.99999999997,206592.0,0.5032080659945004,0.9026717557251906,1.0,0.06297709923664122,0.05305343511450382,0.051145038167938923,0.06755725190839695,0.19274809160305345,0.116412213740458,0.07290076335877863,0.06259541984732825,0.04465648854961832,0.050763358778625964,0.05534351145038168,0.06450381679389312,0.037786259541984724,0.020229007633587787,0.020229007633587787,0.012595419847328244,0.009923664122137405,0.004580152671755725,2620.0,1068.0
2890,914476130,80,RL,140.0,11080,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,552.0,1128.0,GasA,TA,Y,SBrkr,1210,0,0,1210,1.0,0.0,2,0,3,1,TA,6,Typ,0,,Attchd,1975.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD ,Normal,148000,-93.601191,41.995702,169,001302,2,53883.89208633094,68471.5,27975.34889058914,38.0,317.3718134664986,27975.34889058914,0.4957983193277311,0.3265822784810126,-0.03561778132349694,0.1486666666666667,0.016666666666666666,0.278,0.4113333333333333,0.1453333333333333,0.04213483146067416,1.0,163398.99999999997,206592.0,0.5032080659945004,0.9026717557251906,1.0,0.06297709923664122,0.05305343511450382,0.051145038167938923,0.06755725190839695,0.19274809160305345,0.116412213740458,0.07290076335877863,0.06259541984732825,0.04465648854961832,0.050763358778625964,0.05534351145038168,0.06450381679389312,0.037786259541984724,0.020229007633587787,0.020229007633587787,0.012595419847328244,0.009923664122137405,0.004580152671755725,2620.0,1068.0
2891,914476500,90,RL,82.0,11070,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1907.0,1907.0,GasA,Gd,Y,SBrkr,1959,0,0,1959,0.0,0.0,3,0,5,2,TA,9,Typ,0,,2Types,1989.0,Unf,3.0,766.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Family,171000,-93.603854,41.996063,169,001302,2,53883.89208633094,68471.5,27975.34889058914,38.0,317.3718134664986,27975.34889058914,0.4957983193277311,0.3265822784810126,-0.03561778132349694,0.1486666666666667,0.016666666666666666,0.278,0.4113333333333333,0.1453333333333333,0.04213483146067416,1.0,163398.99999999997,206592.0,0.5032080659945004,0.9026717557251906,1.0,0.06297709923664122,0.05305343511450382,0.051145038167938923,0.06755725190839695,0.19274809160305345,0.116412213740458,0.07290076335877863,0.06259541984732825,0.04465648854961832,0.050763358778625964,0.05534351145038168,0.06450381679389312,0.037786259541984724,0.020229007633587787,0.020229007633587787,0.012595419847328244,0.009923664122137405,0.004580152671755725,2620.0,1068.0
2892,916225130,60,RL,42.0,26178,Pave,,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,965.0,Unf,0.0,245.0,1210.0,GasA,Ex,Y,SBrkr,1238,1281,0,2519,1.0,0.0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,1989.0,RFn,2.0,628.0,TA,TA,Y,320,27,0,0,0,0,,,,0,4,2006,WD ,Normal,335000,-93.644527,42.004509000000006,169,001100,4,38118.46902654868,49280.599520383694,24640.299760191847,10.0,951.328924456701,24640.299760191847,0.0145985401459854,-0.06397306397306396,-0.010954601376502369,0.01855670103092784,0.0,0.24742268041237114,0.4969072164948454,0.2371134020618557,0.02158273381294964,1.0,215707.99999999997,218605.00000000003,0.3888888888888889,0.8980815347721823,1.0,0.037170263788968816,0.02757793764988009,0.02877697841726619,0.05275779376498801,0.2721822541966426,0.10191846522781776,0.037170263788968816,0.02877697841726619,0.034772182254196635,0.037170263788968816,0.05035971223021583,0.0683453237410072,0.058752997601918475,0.05275779376498801,0.04076738609112711,0.026378896882494004,0.029976019184652283,0.014388489208633094,834.0,417.0
2893,916252170,120,RM,,8239,Pave,,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1295,0,0,1295,0.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,1986.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD ,Normal,230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,916325040,20,RL,,50102,Pave,,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,909.0,Unf,0.0,723.0,1632.0,GasA,TA,Y,SBrkr,1650,0,0,1650,1.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1958.0,Unf,2.0,518.0,TA,TA,Y,0,0,0,0,138,0,,,,0,3,2006,WD ,Alloca,250764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,916326010,20,RL,,16669,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1686.0,1686.0,GasA,TA,Y,SBrkr,1707,0,0,1707,0.0,0.0,2,1,2,1,TA,6,Typ,1,TA,Attchd,1981.0,RFn,2.0,511.0,TA,TA,Y,574,64,0,0,0,0,,,,0,1,2006,WD ,Normal,228000,-93.649773,41.997906,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
2896,916402125,20,RL,54.0,13811,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980.0,LwQ,40.0,92.0,1112.0,GasA,Gd,Y,SBrkr,1137,0,0,1137,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,Unf,2.0,551.0,TA,TA,Y,125,0,0,0,0,0,,,,0,7,2006,WD ,Normal,176000,-93.64609899999999,41.999553000000006,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
2897,916403020,20,RL,50.0,8049,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053.0,Unf,0.0,256.0,1309.0,GasA,TA,Y,SBrkr,1339,0,0,1339,1.0,0.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1990.0,Fin,2.0,484.0,Gd,Gd,Y,0,58,0,0,90,0,,,,0,7,2006,WD ,Normal,180000,-93.646575,41.998022999999996,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
2898,916403130,60,RL,,11170,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216.0,Unf,0.0,0.0,1216.0,GasA,Ex,Y,SBrkr,1298,1216,0,2514,0.0,0.0,2,1,4,1,TA,8,Typ,0,,Attchd,1990.0,Fin,2.0,693.0,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,4,2006,WD ,Normal,250000,-93.64617199999999,41.999342,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
2899,916460070,20,RL,,8098,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,1136.0,BLQ,116.0,129.0,1381.0,GasA,Ex,Y,SBrkr,1403,0,0,1403,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2000.0,Unf,2.0,470.0,TA,TA,Y,0,173,0,0,0,0,,,,0,10,2006,WD ,Normal,202000,-93.64664300000001,41.996331,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
2900,916475100,20,RL,85.0,14331,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274.0,Unf,0.0,526.0,1800.0,GasA,Ex,Y,SBrkr,1800,0,0,1800,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,3.0,765.0,TA,TA,Y,270,78,0,0,0,0,,,,0,5,2006,WD ,Normal,312500,-93.64675799999999,41.994347,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
2901,916477010,20,RL,95.0,13618,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,198.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1350.0,Unf,0.0,378.0,1728.0,GasA,Ex,Y,SBrkr,1960,0,0,1960,1.0,0.0,2,0,3,1,Gd,8,Typ,2,Gd,Attchd,2005.0,Fin,3.0,714.0,TA,TA,Y,172,38,0,0,0,0,,,,0,11,2006,New,Partial,320000,-93.64789,41.994229,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
